* FASER$\nu$2 charm $\nu_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 charm $\nu_{\mu}$'
   IndexDataset = 138
   Reaction = 'CC nup'

   NData = 28
   NColumn = 5
   ColumnType = 'Flag',2*'Bin','Sigma',1*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_charm_nu-a1/nu_A_1-FASERv2_charm-XSFPFCC_charm.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 1*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 charm #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 charm #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 charm #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 charm #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat
  1              0.01012113                6.705436       0.111374051184339        9.35870857101817
  1              0.01022629                21.41218       0.125485979272848         7.6468159853301
  1              0.01373854                6.783512      0.0893875567786071        8.83048040273732
  1              0.01387147                24.93493       0.100487189460178        6.08351788579854
  1              0.01910261                6.837426      0.0605860387107531        9.35790734698381
  1              0.01927671                29.18937      0.0793564692932833        5.46057951723595
  1              0.02594281                7.340468      0.0439957454277954        8.86931273786243
  1              0.02637736                33.40581      0.0525578831802928        4.11119152660342
  1              0.03584247                37.30656      0.0377287643206756        3.51608331367642
  1              0.04930326                40.92099      0.0247096469506005        3.77181468906235
  1              0.05014027                152.3393      0.0265685569388525        8.49094148173409
  1              0.06797874                45.71595      0.0157071938179692        3.24475880087155
  1              0.06899254                170.3194      0.0147319982888918        5.43874599968231
  1              0.09251844                50.96078     0.00966653964875064         3.1048143456743
  1               0.0937938                192.6934     0.00826764434101023        3.94945558372764
  1               0.1253163                56.38055     0.00532781250745595        3.87673255005879
  1               0.1270577                220.8533     0.00450901311471983        3.90984758338398
  1               0.1751801                63.21063     0.00282094841877503        4.10068416006177
  1               0.1775957                257.6757     0.00216652798607285        3.19016739099262
  1                0.238206                70.67193     0.00113412670025821        4.41407591813338
  1               0.2417273                294.5628     0.00101564605687346        2.64036039879783
  1               0.3151898                78.75305     0.00056801823569511        6.86134032849121
  1               0.3203716                326.2361    0.000429069828582187        3.11506361209576
  1               0.4582454                360.5578     0.00012312712824149        3.66914711241274
  1               0.6225046                404.5005     2.2718398932527e-05        3.42261911386075
  1               0.6329928                1568.532    1.25710930794593e-05        7.78994139214589
  1                0.820253                 457.065    3.03166999651337e-06        4.52174976246611
  1               0.8293967                 1709.28    1.61155586054717e-06        8.06616915099189
