* FASER$\nu$ inclusive $\nu_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$ inclusive $\nu_{\mu}$'
   IndexDataset = 143
   Reaction = 'CC nup'

   NData = 56
   NColumn = 6
   ColumnType = 'Flag',2*'Bin','Sigma',2*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv_inclusive_nu-a1/nu_A_1-FASERv_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 2*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const
  0            0.0006596677                4.053784        -11.986063899233        1993.49097682241                       0
  1            0.0008277954                4.916622        9.24266516769526        743.036055603343                 17.7778
  1              0.00112068                5.228235        14.2589842835732        328.792160536595                 9.13978
  1             0.001534126                5.671719        11.7243478664224        186.479766508685                 13.0548
  0             0.001521621                10.81461       -27.9220786423761        1035.36485070313                 14.8148
  0             0.002069872                5.918859      -0.269267097323069          138.4756693405                 1.80467
  0              0.00212321                12.06737       -8.75566240582047        413.030898767147                 2.03252
  1             0.002886846                6.230092        2.05673537928232        97.9426390855406                 6.26083
  1             0.002920206                13.52293        8.47397086858213        190.297356481218                 2.27687
  1             0.003924793                6.400098        2.96231171635246        71.8864108264423                 6.47911
  0             0.003992129                14.82038      -0.671646215851094        106.017340121798                 3.14574
  1             0.005316673                6.467786        2.40473882773485        62.9912555461296                 3.05973
  1              0.00539073                16.96899       0.668544251791167        72.5746041661509                  2.6026
  1             0.007408865                6.547704        1.32931900365024        54.2026440156509                0.501939
  1             0.007477366                19.56337       0.979432305743754        52.0331738554454                 7.26716
  1              0.01012535                6.670816        0.76351037405633        43.6900058944256                  8.2413
  1              0.01022419                 22.8588       0.849402476121348        35.5982117320143                 2.09037
  1              0.01124451                105.8302        19.1143929426832         3711.6396481983                      50
  1               0.0138001                6.721271       0.416400192428625        39.7158003706444                 5.90208
  1              0.01391456                26.69106       0.457964838350671        28.1939635299916                 1.09184
  1              0.01475607                110.3775       0.132439131764869        497.134748029097                 22.4806
  1              0.01910169                6.792127       0.317925006802953        38.9474303745491                 5.45213
  1              0.01927867                30.82481       0.396779405554816        24.1217269063687                 10.9243
  0              0.01992267                118.5547     -0.0555496295848248         168.57656817917                 4.57958
  1              0.02597038                7.302629        0.28057622956021         36.524366239515                 2.74965
  1              0.02637313                34.50307       0.194691679348385         18.123345609911                0.782702
  1              0.02693981                127.9428       0.308690250046502         71.378801202812                 3.41986
  1              0.03516861                8.272886       0.189578391841902        43.7312140668379                  1.4132
  1              0.03594789                37.55535        0.13186792295546        15.2341219437873                 4.69039
  1              0.03659827                142.0255       0.109337200610557        41.2737728960068                 5.37352
  1              0.04524005                9.228892       0.244749890155503        90.9648767870042                 10.5727
  1              0.04948687                40.12667      0.0771358384634494        14.7308582083803                 11.2156
  1              0.05020369                159.6126       0.131791430019455        29.9619546921499                 8.75937
  1              0.06800535                  44.741       0.052411350534813        12.5462116752244                0.203259
  1              0.06899022                181.7657      0.0359268449680849        19.4002298860957                 0.46549
  1              0.09280937                50.01753      0.0460662301939445        11.6168599148753                 5.72447
  1              0.09396893                 209.049      0.0482275673139561        13.9424691688732                 5.20523
  1               0.1266518                55.81722      0.0302791805010552        12.5839880725686                 6.88707
  1                0.128298                242.8948      0.0298530327869602        12.1726181435896                 6.48205
  1               0.1377173                1100.162      0.0302684619964027        372.924324639305                 2.16049
  1               0.1753046                62.53319      0.0144695397328911        12.4736539847205                 1.02533
  1               0.1775679                281.2427      0.0130835228480418        9.49697764485388                 1.04741
  1               0.1850902                1155.426     0.00573796313993822        91.3849733304048                 5.55193
  1               0.2387603                70.34596     0.00910562674255293        13.1359179258242                 11.7129
  1               0.2420914                316.6944     0.00780524654976345        7.70641940305865                 9.88577
  1               0.2477959                1245.479     0.00449879910433939        40.4833583347961                 8.19953
  1               0.3194934                 79.0377     0.00446730317711855        18.4163482784993                 1.22237
  1               0.3254741                343.4485     0.00427382343568087         8.1831629431267                 2.81752
  1               0.3307545                1342.691     0.00218816105938729        29.5172899301154                 4.23657
  1               0.4327839                90.33851     0.00134437243464506        35.6894632992273                 5.67363
  1               0.4579597                369.9097     0.00105087589984322        8.21286346013237                 1.84527
  1                0.464648                1494.056    0.000436281133950421        21.2542260481774              0.00998826
  1               0.6222529                 407.728    0.000170026929272588        7.66392566400789                 15.8912
  1               0.6310819                1662.975    7.85832504169867e-05          15.37259577324                 12.0087
  1               0.8198827                458.7064    1.30217255625668e-05        10.1878613601699                 13.0363
  1               0.8280273                1839.247    7.87874459495905e-06        16.4180129174303                  7.2987
