* FASER$\nu$ charm $\nu_{\mu}+\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$ charm $\nu_{\mu}+\bar{\nu}_{\mu}$'
   IndexDataset = 148
   Reaction = 'CC nup'

   NData = 57
   NColumn = 6
   ColumnType = 'Flag',2*'Bin','Sigma',2*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const'
   TheoryType = 'expression'
   TermType   = 'reaction','reaction'
   TermName   = 'P','A'
   TermSource = 'PineAPPL','PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv_charm_nochargediscrimination-a1/nu_A_1-FASERv_charm-XSFPFCC_charm.pineappl.lz4',
                'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv_charm_nochargediscrimination-a1/nub_A_1-FASERv_charm-XSFPFCC_charm.pineappl.lz4'
   TheorExpr  = 'P+A'

   Percent = 2*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu charm #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu charm #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu charm #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu charm #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const
  0            0.0006522737                4.150569       -11.3207366362205        2208.33739729555                 35.7315
  1            0.0008183728                4.820344        7.76164040545897        1013.81673561313                 1.33534
  1             0.001129216                5.197947        13.5460227087147        483.607397030242                 9.97832
  1             0.001041377                10.06477        301.096821741795         5087.8058566575                 24.7356
  0             0.001529372                 5.58271       -2.80184199083914        277.275935345384                 10.1046
  0             0.001564239                10.77503       -30.4163976841548        1169.47912124824                 9.24094
  0             0.002077061                 5.86883       -1.83608021235284        202.446828479787                 10.1293
  1             0.002118806                11.95148        1.59757996751747        553.727692286937                  15.063
  1             0.002882347                6.151122        4.69306077226456        138.675815999486                 2.77401
  1             0.002926389                13.38757        8.09464671373279        269.505809582816                 5.23141
  0             0.003929124                6.291456      -0.335826177327027        98.7931652060696                 3.26665
  1             0.003988637                14.59875        4.74071606094079        151.827979644395                0.505763
  1             0.005313292                 6.42469       0.384586206807739        85.2678600640831                 3.31244
  1             0.005379126                16.24698        2.06735114471987        105.994667930964                 8.58318
  1             0.007425986                6.501554       0.596294129121922        73.2972946255692                 5.93717
  1             0.007484511                18.62546       0.915020936624624        73.6656857121616                 11.5463
  1              0.01012414                6.648033        0.60061770563718        58.3402936753805                 7.64223
  1              0.01022564                21.30851       0.639517563573856        48.9249969301356                  3.3261
  0              0.01125713                106.0815       -1.46416772166116        3310.36357041334                 45.6127
  1              0.01375452                6.723936       0.255459164279712         54.422992339145                 5.27685
  1              0.01387831                24.69363       0.296032765689508        39.4077980437492                0.785754
  1              0.01464322                111.1316       0.504674123135728        536.724568401664                  13.973
  1              0.01910219                6.809525       0.242069661907197        57.1566013628759                 8.63645
  1              0.01928054                28.42443       0.147317364068003        34.8876336320495                 13.2389
  1                0.019894                118.9161       0.533262375549662         237.61934149524                 10.2523
  1              0.02595033                7.323737      0.0734963225513333        54.1036828966719                 8.17137
  1               0.0263677                32.20735       0.157178963333807        26.0822421590557                 5.62505
  1              0.02696316                 127.454       0.191412542804989         113.01986507618                  8.2965
  1              0.03501001                8.258137      0.0343989889573806        66.8676508857167                 9.18869
  1               0.0358318                35.58098      0.0723947639076466        22.5663130513781                 9.19207
  1               0.0364988                137.8641       0.132412776532246        69.5339141416461                 9.67653
  0              0.04509108                9.216398     -0.0695855010101541        155.552068578541                 14.1031
