* FASER$\nu$2 charm $\nu_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 charm $\nu_{\mu}$'
   IndexDataset = 138
   Reaction = 'CC nup'

   NData = 28
   NColumn = 6
   ColumnType = 'Flag',2*'Bin','Sigma',2*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_charm_nu-a1/nu_A_1-FASERv2_charm-XSFPFCC_charm.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 2*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 charm #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 charm #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 charm #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 charm #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const
  1              0.01012113                6.705436       0.111230899515375        9.35870857101817                 9.07422
  1              0.01022629                21.41218       0.137215284866346         7.6468159853301                 3.10544
  1              0.01373854                6.783512      0.0881517402942598        8.83048040273732                 8.92727
  1              0.01387147                24.93493       0.114410139434692        6.08351788579854                 3.09019
  1              0.01910261                6.837426      0.0562331983466876        9.35790734698381                 7.24726
  1              0.01927671                29.18937       0.071616738135013        5.46057951723595                 11.3387
  1              0.02594281                7.340468      0.0402541293477628        8.86931273786243                 4.89923
  1              0.02637736                33.40581      0.0535467506394457        4.11119152660342                 3.12889
  1              0.03584247                37.30656      0.0399311009546019        3.51608331367642                 8.17066
  1              0.04930326                40.92099      0.0269228376274568        3.77181468906235                 14.2772
  1              0.05014027                152.3393      0.0195455337329318        8.49094148173409                 10.6197
  1              0.06797874                45.71595      0.0164089601624045        3.24475880087155                 2.18126
  1              0.06899254                170.3194      0.0134829289881624        5.43874599968231                 2.63608
  1              0.09251844                50.96078      0.0101060292800801         3.1048143456743                 11.2329
  1               0.0937938                192.6934     0.00839398323219461        3.94945558372764                 10.0651
  1               0.1253163                56.38055     0.00558984844232261        3.87673255005879                 9.79843
  1               0.1270577                220.8533     0.00496336499059325        3.90984758338398                 10.0702
  1               0.1751801                63.21063     0.00278120050935277        4.10068416006177                0.877597
  1               0.1775957                257.6757     0.00222329992457424        3.19016739099262                 1.58844
  1                0.238206                70.67193     0.00129668271425418        4.41407591813338                 15.2959
  1               0.2417273                294.5628     0.00102507412023319        2.64036039879783                 13.3212
  1               0.3151898                78.75305    0.000594532024899852        6.86134032849121                  2.2561
  1               0.3203716                326.2361    0.000474473262049316        3.11506361209576                 3.89712
  1               0.4582454                360.5578    0.000117132199237741        3.66914711241274                 10.3058
  1               0.6225046                404.5005    2.49791780969692e-05        3.42261911386075                 15.5334
  1               0.6329928                1568.532    1.19724785780641e-05        7.78994139214589                 11.9698
  1                0.820253                 457.065    3.28261038747995e-06        4.52174976246611                 13.3367
  1               0.8293967                 1709.28     1.7870282911403e-06        8.06616915099189                 6.59901
