* FASER$\nu$2 inclusive $\nu_{\mu}+\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 inclusive $\nu_{\mu}+\bar{\nu}_{\mu}$'
   IndexDataset = 141
   Reaction = 'CC nup'

   NData = 45
   NColumn = 6
   ColumnType = 'Flag',2*'Bin','Sigma',2*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const'
   TheoryType = 'expression'
   TermType   = 'reaction','reaction'
   TermName   = 'P','A'
   TermSource = 'PineAPPL','PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nochargediscrimination-a1/nu_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4',
                'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nochargediscrimination-a1/nub_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P+A'

   Percent = 2*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const
  1                0.002075                 5.78059        1.72082415968522        9.64507252416852                 6.91253
  1             0.002890514                6.093309        1.39156761680659        6.41654888013936                0.605695
  1             0.003930718                6.210846        1.48923080917465        4.51110145614719                 3.84699
  1             0.003999627                14.27537        1.14370610994844        7.47573542602651                 3.00376
  1             0.005323943                6.335985        1.06517718691249        3.78127826101255                   4.606
  1             0.005386114                 15.9235       0.796317966377589        5.14491765786489                 10.0931
  1             0.007432165                6.431544       0.800251014247685         3.1385902195831                 8.21044
  1             0.007487339                18.00085       0.650836242726174        3.49599979564791                 13.1512
  1              0.01013939                6.556483       0.670596800055786        2.45445908700694                 3.86606
  1              0.01023719                20.38134        0.51519351517421        2.30286940690509                 1.06674
  1              0.01380244                6.631767       0.464940435446565        2.20325648430374                 1.41067
  1              0.01390798                23.35331       0.402804059909003        1.78652841571547                 3.18237
  1              0.01913848                6.705326       0.349921627400324         2.1472868431512                 10.4448
  1              0.01929606                26.54365       0.324005010195805        1.50133301597005                 15.7466
  1              0.02598474                7.251958       0.270816856393981        1.97139419349348                 1.54085
  1              0.02639879                29.91581       0.225369966850943        1.09956684676633                 1.55306
  1              0.02698416                126.5085       0.251452026233474        5.38184127947762                 3.97914
  1              0.03514185                8.237523       0.201943485064656        2.33682986737963                 1.96077
  1               0.0359512                32.85016       0.157911197060332       0.903099232532155                 2.38067
  1              0.03662896                137.0028       0.140815904775335        3.06424652607917                 4.10152
  1              0.04530522                9.233512       0.108281217294926        4.94460921816249                 14.6069
  1              0.04950647                35.26826      0.0989064327328132       0.863526613276065                 14.2964
  1               0.0502434                150.1433      0.0796444905443844        2.22754868068557                 11.8626
  1              0.06806456                40.46419      0.0660867323014924       0.727596959141106                 1.19759
  1              0.06912409                165.7065      0.0508597625368365        1.38267807067385                 2.37199
  1              0.09276082                46.47507      0.0408210186457098       0.666124143451539                 7.70422
  1              0.09395575                184.0679      0.0316288485726906       0.978601088667818                 7.85606
  1                0.126227                52.56148      0.0250616776712813       0.734156256164645                 4.13136
  1               0.1275767                201.7996      0.0173168495966959        0.84670945707135                 5.20178
  1               0.1755155                60.23901     0.00931859520355337       0.718525321925637                 7.02184
  1               0.1779482                 224.671      0.0139795239646965       0.645072079974567                 6.45924
  1               0.1849516                1152.051      0.0081522527643978          7.086710305738                  9.1787
  1               0.2386502                68.78754     0.00578934120920042       0.756197980849233                 17.5404
  1               0.2422546                248.7724      0.0046106993423332       0.538751926196593                 16.7795
  1               0.2476187                1225.922     0.00252937519979974        3.60084575192738                 20.5554
  1               0.3183311                78.13223     0.00148681527819095        1.09436370408428                 6.61479
  1               0.3235192                263.3892    0.000682001922996493       0.581840014435256                 1.73314
  1               0.3246456                1274.602    0.000285673264198096         2.7575894683532                 1.60242
  1               0.4334409                90.30839    8.97753714048216e-05        2.13951313518784                 1.73243
  1               0.4592101                279.0698    4.14554417556173e-05       0.600321031336594                 2.05384
  1               0.4691221                1342.873         6.3660923313969        2.05074110023652                 2.68003
  1               0.6221132                323.1604       0.136303137235521       0.567792263393696                 23.0276
  1               0.6348593                1431.642       0.351519298432394        1.51583392672789                 22.8354
  1               0.8199087                384.0303        0.37709737877801        0.79341422911266                 10.4075
  1               0.8299751                1517.604       0.347761778862728        1.65836544392928                 1.48643
