* FASER$\nu$2 $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 $\bar{\nu}_{\mu}$'
   IndexDataset = 140
   Reaction = 'CC nup'

   NData = 145
   NColumn = 6
   ColumnType = 'Flag',2*'Bin','Sigma',2*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_m14/nub_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 2*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag          x              Q2           Sigma            stat           uncor
  0        0.000120        7.000000    0.000000e+00        0.000000        0.000000
  0        0.000120       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000120      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000120     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000120    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.000165        7.000000    0.000000e+00        0.000000        0.000000
  0        0.000165       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000165      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000165     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000165    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.000225        7.000000    0.000000e+00        0.000000        0.000000
  0        0.000225       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000225      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000225     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000225    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.000310        7.000000    0.000000e+00        0.000000        0.000000
  0        0.000310       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000310      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000310     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000310    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.000460        4.300000    1.699809e+01    14950.000000        0.000000
  0        0.000425       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000425      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000425     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000425    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.000600        4.700000    1.378479e+01     1295.302013       17.449664
  0        0.000580       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000580      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000580     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000580    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.000810        5.300000    7.915895e+00      310.178949       15.278045
  0        0.000795       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000795      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000795     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000795    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.001100        5.800000    7.289538e+00       99.288235       16.167511
  1        0.001170       10.900000    6.843842e+00     7433.333333       16.666667
  0        0.001095      550.000000    0.000000e+00        0.000000        0.000000
  0        0.001095     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.001095    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.001510        6.300000    5.883016e+00       43.384624       17.264745
  1        0.001550       12.000000    5.635079e+00      642.568126       16.308836
  0        0.001505      550.000000    0.000000e+00        0.000000        0.000000
  0        0.001505     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.001505    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.002060        6.600000    3.335032e+00       25.497085       18.070769
  1        0.002110       13.300000    3.228494e+00      172.068098       13.569208
  0        0.002070      550.000000    0.000000e+00        0.000000        0.000000
  0        0.002070     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.002070    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.002830        6.700000    2.580477e+00       14.836158       20.086861
  1        0.002870       15.200000    2.841188e+00       57.072082       15.378326
  0        0.002845      550.000000    0.000000e+00        0.000000        0.000000
  0        0.002845     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.002845    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.003880        6.700000    2.050690e+00       10.107747       18.872158
  1        0.003920       17.900000    2.408796e+00       22.983457       18.889122
  0        0.003905      550.000000    0.000000e+00        0.000000        0.000000
  0        0.003905     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.003905    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.005320        6.700000    1.276439e+00        8.878499       15.798067
  1        0.005370       21.600000    1.547035e+00       12.428130       21.989666
  0        0.005365      550.000000    0.000000e+00        0.000000        0.000000
  0        0.005365     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.005365    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.007280        6.800000    8.437232e-01        8.040364       12.051382
  1        0.007370       26.600000    9.958639e-01        7.043544       24.005841
  0        0.007370      550.000000    0.000000e+00        0.000000        0.000000
  0        0.007370     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.007370    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.009950        7.100000    7.148254e-01        6.994694        6.773990
  1        0.010100       33.200000    8.120822e-01        4.110563       25.134365
  1        0.011090      105.900000    6.905577e-01     5157.894737        7.894737
  0        0.010125     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.010125    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.013580        7.300000    5.029213e-01        6.697350        4.362059
  1        0.013840       40.000000    5.397591e-01        3.123939       25.181090
  1        0.014420      115.800000    4.547786e-01      442.273083        9.174491
