* FASER$\nu$ inclusive $\nu_{\mu}+\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$ inclusive $\nu_{\mu}+\bar{\nu}_{\mu}$'
   IndexDataset = 147
   Reaction = 'CC nup'

   NData = 56
   NColumn = 5
   ColumnType = 'Flag',2*'Bin','Sigma',1*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat'
   TheoryType = 'expression'
   TermType   = 'reaction','reaction'
   TermName   = 'P','A'
   TermSource = 'PineAPPL','PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv_inclusive_nochargediscrimination-a1/nu_A_1-FASERv_inclusive-XSFPFCC.pineappl.lz4',
                'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv_inclusive_nochargediscrimination-a1/nub_A_1-FASERv_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P+A'

   Percent = 1*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat
  0            0.0006596677                4.053784       -19.3716820623217        1784.07875605713
  1            0.0008250394                  4.8725        17.8850291988352        663.484378659257
  1             0.001126515                5.154549        24.7691197458788        290.671865626875
  1             0.001534103                5.493185        20.6513045253321        162.181132111204
  0             0.001538907                10.98001       -47.2149694681048        933.089259594623
  1             0.002074674                5.813512       0.486647008154634         118.53288026622
  0             0.002112753                11.97134       -14.6518625402581        370.652606670621
  1              0.00288829                6.084047        3.89194378933992        82.3945249225731
  1             0.002928255                13.20824        14.8251724345507        168.123365196052
  1             0.003929369                6.236108        5.19551745963262        59.7047890505027
  0             0.003993866                14.22754      -0.665278649067244        92.0231454704504
  1             0.005316752                6.378301         4.1633182507098        51.7223769084909
  1             0.005385031                15.91245        1.43356048216544        62.8717413156762
  1             0.007429593                6.462631        2.36611542480556        44.1690183160402
  1             0.007487897                18.01345        1.74160267990134        44.6638098997924
  1              0.01013499                6.583213        1.39029396432942        35.2282714749824
  1               0.0102329                20.51204        1.54267413311726        30.1595617917638
  1              0.01124451                105.8302        32.5699139486822        3380.12033718542
  1              0.01380075                6.641481       0.804864519082407        31.8470039750779
  1              0.01390346                23.64983       0.838938677278858        23.7579543774052
  1              0.01469761                110.5858       0.208583651665558        451.399761843245
  1              0.01913604                  6.7133       0.623393131988698         31.220504982767
  1              0.01928946                27.06432       0.696602694272935         20.311343826425
  0              0.01993686                118.0536     -0.0691758313548588        153.779802381235
  1              0.02598706                7.252433       0.533139609602852        29.1346778225488
  1              0.02638804                30.55793       0.373554743448165        15.1228941409531
  1              0.02699093                 125.705       0.533287169429921        64.8145083031217
  1              0.03513355                8.237036       0.376048174463894        34.7842147617486
  1              0.03594412                 33.6002       0.257312524662545        12.6638219815354
  1              0.03662194                136.5758       0.195633249487128        37.3478968491095
  1              0.04531038                9.235032       0.448276208544122        73.0274143185885
  1              0.04948925                35.98799       0.155482616652562        12.2951372559335
  1              0.05023517                149.6843       0.216973920349857        27.0510651500694
  1              0.06804668                41.02265       0.107011569173063        10.4554768849774
  1              0.06911277                165.8447      0.0649875650284192        17.3959362551971
  1              0.09275267                46.79961      0.0892203891363119        9.65486608524458
  1              0.09391363                185.0509      0.0814729885836566        12.5043737627087
  1               0.1262281                52.73899      0.0633641947433185        10.6609795234202
