* FASER$\nu$2 inclusive $\nu_{\mu}+\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 inclusive $\nu_{\mu}+\bar{\nu}_{\mu}$'
   IndexDataset = 141
   Reaction = 'CC nup'

   NData = 42
   NColumn = 5
   ColumnType = 'Flag',2*'Bin','Sigma',1*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat'
   TheoryType = 'expression'
   TermType   = 'reaction','reaction'
   TermName   = 'P','A'
   TermSource = 'PineAPPL','PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nochargediscrimination-a1/nu_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4',
                'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nochargediscrimination-a1/nub_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P+A'

   Percent = 1*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat
  1             0.002865641                6.075666        4.10766504343141        7.03204884443471
  1             0.003935987                6.258025        3.01411799792535        5.21254937250692
  1             0.003954047                14.46167        3.37133270766547        8.45165304250681
  1             0.005394919                6.374309        2.28535085364907        4.08282765073503
  1             0.005447586                15.80926        2.21017547579134        5.37267743221403
  1             0.007393432                6.482877        1.53822527549793        3.34176396719245
  1             0.007461809                17.81421        1.57746794705355        3.66875679045713
  1              0.01011717                6.570376        1.14151374357822         2.8290167341748
  1              0.01020017                20.09135        1.19932983777587        2.63454091778269
  1              0.01387925                6.643154       0.853234928973484        2.46528546345306
  1              0.01398688                23.25518       0.792086109144371        1.99011288358914
  1              0.01901717                6.731313       0.619823453103665         2.2038050750199
  1                0.019165                26.41067       0.578083838097883        1.54607592806573
  1              0.02588472                7.260706       0.445872233612105        2.22197042744385
  1              0.02630763                29.62238       0.405586953967117        1.24028213650781
  1              0.02686504                127.8245       0.348310914239423        6.12578765509188
  1              0.03530689                 8.25006        0.32168154481026        2.65454322525727
  1              0.03613667                32.59279       0.283099443900839        1.03072078273148
  1              0.03675968                137.1476       0.223829789904684        3.56172441702039
  1              0.04547674                9.261471       0.238233692346842        5.03280886763941
  1              0.04950927                35.20769       0.194067874975277       0.887080477498249
  1              0.05015155                149.6599       0.150763652722674        2.27595330779611
  1              0.06761975                39.93182       0.134762666962126       0.809965045975564
  1              0.06860058                 164.961      0.0985036728916743         1.5692613241791
  1              0.09268591                45.99114      0.0911582791293604       0.771365279928885
  1              0.09375902                182.3917      0.0652997119704573        1.14291252781657
  1               0.1271235                52.43653      0.0608863904880786       0.761547178696657
  1               0.1285739                201.4747      0.0425460604893414       0.881592650739123
  1                0.174497                59.96484      0.0386180037218149       0.793360490746883
  1               0.1765746                220.0716      0.0264471376146156       0.726624459675005
  1               0.1830539                1151.878      0.0136844355885465        7.73586791301121
  1               0.2385765                68.59775      0.0230413330974427       0.913307136070894
  1               0.2420466                238.6949       0.015721186337017       0.656540969396178
  1               0.2473268                1220.235     0.00616094718570954        4.30150256700325
  1               0.3234643                78.53559      0.0123095503223549         1.2400315408518
  1               0.3304386                254.8001     0.00810409175294321       0.651778594838921
  1               0.3364035                1277.508     0.00338555011422411        3.02774278951489
  1               0.4250884                89.48988     0.00599933072722461        2.44793113573308
  1               0.4457548                273.4909     0.00340870391051303       0.767663755291245
  1               0.4506691                1332.232     0.00125761963585981        2.76142831434079
  1                0.598373                304.7568    0.000829101437336632        1.29732706921809
  1               0.6076142                1404.529    0.000268180231031375        3.76005318151756
