* FASER$\nu$2 inclusive $\nu_{\mu}+\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 inclusive $\nu_{\mu}+\bar{\nu}_{\mu}$'
   IndexDataset = 141
   Reaction = 'CC nup'

   NData = 42
   NColumn = 8
   ColumnType = 'Flag',2*'Bin','Sigma',4*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const'
   TheoryType = 'expression'
   TermType   = 'reaction','reaction'
   TermName   = 'P','A'
   TermSource = 'PineAPPL','PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nochargediscrimination-a1/nu_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4',
                'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nochargediscrimination-a1/nub_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P+A'

   Percent = 4*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const
  1             0.002865641                6.075666        4.08236658146438        7.03204884443471                 1.71668                 4.93581                 8.25614
  1             0.003935987                6.258025        3.01910489571384        5.21254937250692                  2.3511                 1.83304                 8.23797
  1             0.003954047                14.46167        3.41570746068585        8.45165304250681                 1.35339                 6.97931                 2.86072
  1             0.005394919                6.374309        2.42667564065594        4.08282765073503                 2.46023                 1.88483                 9.04017
  1             0.005447586                15.80926        2.17496572132453        5.37267743221403                0.772031                 5.00177                 1.83398
  1             0.007393432                6.482877        1.48337906175142        3.34176396719245                0.852095                 5.79002                 3.99967
  1             0.007461809                17.81421        1.52347698641904        3.66875679045713                0.631426                 5.91669                 2.33151
  1              0.01011717                6.570376        1.13891837945064         2.8290167341748                0.994719                 2.95753                 4.14009
  1              0.01020017                20.09135        1.26189445963202        2.63454091778269                 0.21749                 5.64047                 1.82844
  1              0.01387925                6.643154        0.88254609850561        2.46528546345306                 1.44051                 2.19599                 4.00356
  1              0.01398688                23.25518       0.742442736818921        1.99011288358914                0.275485                 5.93334                 2.18414
  1              0.01901717                6.731313       0.659060655015802         2.2038050750199                0.517308                 2.89806                 4.90017
  1                0.019165                26.41067       0.561565995263216        1.54607592806573               0.0732017                 5.64791                 2.06487
  1              0.02588472                7.260706       0.488376848693318        2.22197042744385                0.257083                  2.7466                 10.4808
  1              0.02630763                29.62238       0.407796099083525        1.24028213650781                0.106593                 4.07479                 1.93214
  1              0.02686504                127.8245       0.355211575039498        6.12578765509188                0.222845                  1.2983                 7.45102
  1              0.03530689                 8.25006       0.370390219933657        2.65454322525727                0.188813                 3.76973                 15.9618
  1              0.03613667                32.59279       0.291989293133827        1.03072078273148                0.175974                 3.47565                 2.48752
  1              0.03675968                137.1476       0.222583248165136        3.56172441702039                0.142374                 3.53971                 5.79846
  1              0.04547674                9.261471        0.24288934010466        5.03280886763941                0.495456                 5.48135                 24.4059
  1              0.04950927                35.20769       0.192889447775392       0.887080477498249               0.0433033                 2.62873                 3.82886
  1              0.05015155                149.6599       0.151104849831404        2.27595330779611                0.062915                 2.14191                 2.47593
  1              0.06761975                39.93182       0.140398404629131       0.809965045975564               0.0779799                 1.31652                 4.82325
  1              0.06860058                 164.961      0.0979837903987844         1.5692613241791                0.146449                 1.05871                  1.2485
  1              0.09268591                45.99114       0.095036207907168       0.771365279928885               0.0551172                 2.54273                  5.6982
