* FASER$\nu$2 charm $\nu_{\mu}+\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 charm $\nu_{\mu}+\bar{\nu}_{\mu}$'
   IndexDataset = 142
   Reaction = 'CC nup'

   NData = 40
   NColumn = 9
   ColumnType = 'Flag',2*'Bin','Sigma',5*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const','flux'
   TheoryType = 'expression'
   TermType   = 'reaction','reaction'
   TermName   = 'P','A'
   TermSource = 'PineAPPL','PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_charm_nochargediscrimination-a1/nu_A_1-FASERv2_charm-XSFPFCC_charm.pineappl.lz4',
                'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_charm_nochargediscrimination-a1/nub_A_1-FASERv2_charm-XSFPFCC_charm.pineappl.lz4'
   TheorExpr  = 'P+A'

   Percent = 5*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 charm #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 charm #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 charm #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 charm #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const                    flux
  1             0.002861446                6.125787        3.15043727958603        11.7254074125603                 0.99265                1.184955                 4.23107        0.40302972808795
  1              0.00393219                6.352311        2.25807324854518        8.80621164148433                 1.03867                0.882215                 3.85929        0.40302972808795
  1             0.003961696                14.46569        2.88107774916441        13.3824703872853               0.2638855                2.177795                 1.31907        0.40302972808795
  1             0.005388843                6.467038         1.6818964648902        7.05762744914313                0.735775               0.3024045                 3.42178        0.40302972808795
  1             0.005448555                16.00655        1.76605335623867        8.60219912494327                0.221752                 1.52714                0.674975        0.40302972808795
  1             0.007384477                6.583809         1.0185624207705        5.93164031646494                0.500395                1.041905                 2.15451        0.40302972808795
  1             0.007448337                18.18424        1.22410468315059        5.97272599399106               0.1167395                 1.62668                0.833725        0.40302972808795
  1              0.01009093                6.690378       0.719760088982265        5.19154678294925               0.4043145               0.4933115                 1.91358        0.40302972808795
  1              0.01019669                20.73814       0.930008651309365        4.39080478084548               0.0608645                0.821525                 0.92729        0.40302972808795
  1              0.01383823                6.770906       0.507621828622646        4.72550610005474                 0.58584                1.551695                2.102225        0.40302972808795
  1              0.01396199                24.26331       0.595643386732038        3.40871836257044              0.03614655                0.379833                 0.88271        0.40302972808795
  1              0.01894794                6.871934       0.336325446437342        4.45341555046601                0.211765                 2.02443                2.635695        0.40302972808795
  1              0.01912659                 27.9014       0.396557234870645         2.7435316149604              0.03820505                0.523415                 1.22828        0.40302972808795
  1              0.02581723                7.362855       0.214205031169832        4.73968285764632               0.1431185                2.376945                4.478105        0.40302972808795
  1              0.02625389                31.59091       0.255156760429096        2.31176683579872               0.0278879                 1.46275                 1.80467        0.40302972808795
  1              0.02687876                128.0297       0.251829862554267        10.7535572091656               0.0985205                 1.19941                 3.51518        0.40302972808795
  1              0.03523171                8.296967       0.138548501136288        5.99060193263699               0.1134655                1.795055                  6.5835        0.40302972808795
  1              0.03603931                35.26657       0.159243076577078        2.03713150830909               0.0347358                1.870175                1.987055        0.40302972808795
  1              0.03671495                138.1391       0.141832920133321         6.5675377462398               0.0904265                1.707835                2.244785        0.40302972808795
  1              0.04539647                9.259013      0.0881976342470336        11.9200611076843               0.2576655                1.688475                10.60175        0.40302972808795
  1              0.04933452                38.61565      0.0923336361743468        1.87182471318482                0.015852                 2.19752                 2.37925        0.40302972808795
  1               0.0500664                 151.468      0.0846763100914953        4.47979845758336               0.0420944                 1.84161                1.334175        0.40302972808795
  1              0.06729034                43.57782      0.0551746004525113        1.84067348832031                0.024091                2.668785                  2.7626        0.40302972808795
  1              0.06833304                168.4193      0.0466862083659325        3.31830694239372               0.0505465                 1.97832                1.195695        0.40302972808795
  1              0.09206443                49.45351      0.0307829524908732        1.89642455139428               0.0222328                3.704175                3.137625        0.40302972808795
  1              0.09324682                189.6843      0.0260176417638929         2.6442676299786               0.0314498                  3.0114                 1.77782        0.40302972808795
  1               0.1262252                55.44017      0.0167406898350903        2.03766749621337               0.0218123                  5.3717                 3.81011        0.40302972808795
  1               0.1277418                214.8837      0.0140966651013499         2.2340918578452              0.03112625                4.293785                2.270435        0.40302972808795
  1               0.1732662                61.97094     0.00783161638267213         2.3432432197984              0.02673485                 6.55855                4.084825        0.40302972808795
