* FASER$\nu$2 charm $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 charm $\bar{\nu}_{\mu}$'
   IndexDataset = 140
   Reaction = 'CC nup'

   NData = 29
   NColumn = 9
   ColumnType = 'Flag',2*'Bin','Sigma',5*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const','flux'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_charm_nub-a1/nub_A_1-FASERv2_charm-XSFPFCC_charm.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 5*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 charm #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 charm #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 charm #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 charm #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const                    flux
  1             0.005388843                6.467038       0.766980077210025        11.3244324672169                1.051025                0.341319                  5.4745        0.40302972808795
  1             0.007384477                6.583809       0.531329135816311        9.46626721006667                 0.72033                0.374157                  4.1338        0.40302972808795
  1             0.007448337                18.18424       0.671946856931557        9.86178790229653                0.105266                 1.93304               0.3032955        0.40302972808795
  1              0.01009093                6.690378       0.387952315890186        8.24914846198022                 0.57771                 1.11856                   3.449        0.40302972808795
  1              0.01019669                20.73814        0.41196942243076        7.21891058776163               0.0478859                0.805905                 0.90181        0.40302972808795
  1              0.01383823                6.770906       0.221700620496388        7.49649412464808                0.625205                2.691005                2.972485        0.40302972808795
  1              0.01396199                24.26331        0.29278486783529        5.56836649914576               0.0402795               0.1564705                 1.37601        0.40302972808795
  1              0.01894794                6.871934       0.151582637327725        7.09220171160492               0.4506175                 4.23457                 3.63453        0.40302972808795
  1              0.01912659                 27.9014        0.21130669726192        4.46933955111601               0.0452255                1.300955                1.826315        0.40302972808795
  1              0.02581723                7.362855       0.108285611950233         7.5797184843541                0.195891                4.822235                  6.4997        0.40302972808795
  1              0.02625389                31.59091       0.117232820092363        3.75185268799841              0.03352055                2.939705                 2.40787        0.40302972808795
  1              0.03523171                8.296967      0.0728728250047484        9.64978259193318               0.1018765                3.993425                  9.7827        0.40302972808795
  1              0.03603931                35.26657      0.0733247675212777        3.32034034007914                0.031135                 3.77063                 2.33095        0.40302972808795
  1              0.03671495                138.1391      0.0779428715412813        11.5727581043828                0.094047                  3.2634                4.555945        0.40302972808795
  1              0.04933452                38.61565      0.0442004490150836        3.08905391397495               0.0253916                4.644685                2.763725        0.40302972808795
  1               0.0500664                 151.468      0.0414858902111812        7.80698741176596                0.063456                 3.84667                1.033465        0.40302972808795
  1              0.06729034                43.57782      0.0258907568409968        3.09454782605837               0.0173362                 5.34795                3.139555        0.40302972808795
  1              0.06833304                168.4193      0.0231106316992972        5.86125685441595               0.0328971                 3.66798               0.2983915        0.40302972808795
  1              0.09206443                49.45351      0.0130423429195272        3.29168705971424              0.02956035                  6.4121                3.349085        0.40302972808795
  1              0.09324682                189.6843      0.0114964198696744        4.79398240003302              0.03288855                 4.83415                 1.43625        0.40302972808795
  1               0.1262252                55.44017     0.00653724266945471        3.69057859175493               0.0183943                 7.96515                3.751365        0.40302972808795
  1               0.1277418                214.8837     0.00562488524872107        4.21949128303634                0.013874                 6.10645                 2.59935        0.40302972808795
  1               0.1732662                61.97094     0.00321478968172566        4.50558562132798               0.0275925                 8.28875                3.568395        0.40302972808795
  1               0.1752363                242.4296     0.00236587742168343        4.06424761743526              0.03502465                 6.10515                3.392755        0.40302972808795
  1               0.2364352                 69.4095     0.00126077840043606        6.37625377390463                0.057879                4.851855                 1.52885        0.40302972808795
  1                0.239602                272.6704    0.000899313186540937        4.55707902690536               0.0188159                 1.86882                2.458265        0.40302972808795
  1                 0.31831                78.41507    0.000462137302812322        11.1130640079658                0.063719                 3.29574                 1.41558        0.40302972808795
  1                0.324684                294.8834    0.000310155937912835        5.94092469831558               0.0531465                  8.2335                 0.15453        0.40302972808795
  1               0.4329117                311.9929    8.20098384530596e-05        9.27587691883007               0.0723245                33.32525                  5.6247        0.40302972808795
