* FASER$\nu$2 inclusive $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 inclusive $\bar{\nu}_{\mu}$'
   IndexDataset = 139
   Reaction = 'CC nup'

   NData = 39
   NColumn = 9
   ColumnType = 'Flag',2*'Bin','Sigma',5*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const','flux'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nub-a1/nub_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 5*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const                    flux
  1             0.002865641                6.075666         3.9960842348555        11.7139710394597                 1.94627               0.4601315                  6.7362        0.40302972808795
  1             0.003935987                6.258025        2.95708202740036        8.63850501034585                 1.36154               0.4315385                  6.5031        0.40302972808795
  1             0.005394919                6.374309        2.22870782306346        6.72938398447729                 1.18886               0.4881905                  5.7732        0.40302972808795
  1             0.005447586                15.80926        2.43028876572635        9.27600455308476                0.457095                 2.46121                1.137595        0.40302972808795
  1             0.007393432                6.482877        1.49309103746526        5.47626033772148                0.795445                 1.18685                 4.09042        0.40302972808795
  1             0.007461809                17.81421        1.49124935674241        6.28606202186985                0.117943                 3.38609                 0.68511        0.40302972808795
  1              0.01011717                6.570376        1.08394875240526         4.6286182532459                 0.69073                0.622015                 3.53621        0.40302972808795
  1              0.01020017                20.09135        1.10588989705346        4.52100727439782               0.1086955                2.169555                 0.28971        0.40302972808795
  1              0.01387925                6.643154       0.880484384972949        4.01562085594858                 0.75194               0.2234415                3.148415        0.40302972808795
  1              0.01398688                23.25518       0.810868619687902         3.3891371707982                0.060422                 2.14282                 0.61345        0.40302972808795
  1              0.01901717                6.731313       0.571975645729797        3.58869103768108                 0.42811               0.2314215                4.489635        0.40302972808795
  1                0.019165                26.41067       0.582811414164083        2.65118491747906              0.04187465                1.595335                 1.10178        0.40302972808795
  1              0.02588472                7.260706       0.431091182007231        3.62142368257389               0.1984995                 0.50583                 8.30905        0.40302972808795
  1              0.02630763                29.62238       0.394774002840395        2.13995645217181                0.040211                0.507035                 1.70923        0.40302972808795
  1              0.02686504                127.8245       0.300961324821599        12.6446641296009                0.264263                 1.60833                 12.6864        0.40302972808795
  1              0.03530689                 8.25006       0.338056608743455        4.33260259835607               0.1014555                 1.76074                13.01855        0.40302972808795
  1              0.03613667                32.59279       0.273111653592787        1.79666635035905               0.0179665                0.313382                 1.65674        0.40302972808795
  1              0.03675968                137.1476       0.205510846371732        7.10710409724506                0.103711                 1.47382                 6.50075        0.40302972808795
