Experiment = FASERv | seed 2 | Neutrino = 14 | Exp. Target density (nucleons / cm3) = 10^(25.1) | Exp. Target Length = 80 cm | Total Events = 196.7 |        del_theta = 0.06 mrad, theta_max = 25.0 mrad |        del_Elepton = 30.0 % , Elepton_min = 100.00 GeV, Elepton_max = 10000.00 GeV|        del_Ehadron = 30.0 %, Ehadron_min = 100.00 GeV GeV, Ehadron_max = 10000.00 GeV
x_lower         x_upper         x_avg          Q2_lower[GeV^2]      Q2_upper[GeV^2]      Q2_avg[GeV^2]       E_nu_lower[GeV]      E_nu_upper[GeV]      E_nu_avg[GeV]       d^sigma/dxdQ2(x_avg,Q2_avg,Enu_avg) pb / GeV^2         N_events        N_events_errs = Sqrt[N_events]     N_sys_errs          fraction_error_theta      fraction_error_Elepton   fraction_error_Ehadron   MC_Samples 
4.893901e-04    6.723358e-04    6.608078e-04   4.000000e+00         1.000000e+01         4.850036e+00        1.133635e+01         5.698000e+03         4.287725e+03        6.582632e+00                                           2.128367e-03    4.613422e-02                       0.00319255          0.35                      1.325                    0.2                      6.116000e+04 
6.723358e-04    9.236709e-04    8.096596e-04   4.000000e+00         1.000000e+01         5.035528e+00        1.133635e+01         5.698000e+03         4.048437e+03        5.700627e+00                                           1.110600e-02    1.053850e-01                       0.000873915         0.0754098                 0.101639                 0.345902                 1.891020e+05 
9.236709e-04    1.268961e-03    1.123872e-03   4.000000e+00         1.000000e+01         5.672864e+00        1.133635e+01         5.698000e+03         3.608538e+03        4.168620e+00                                           3.821535e-02    1.954875e-01                       0.0037594           0.115447                  0.0752033                0.257317                 3.808750e+05 
9.236709e-04    1.268961e-03    1.166178e-03   1.000000e+01         1.000000e+02         1.034507e+01        1.133635e+01         5.698000e+03         5.032495e+03        4.853067e+00                                           5.616682e-04    2.369954e-02                       0.000449335         0.266667                  0.333333                 0.666667                 1.531000e+03 
1.268961e-03    1.743329e-03    1.531205e-03   4.000000e+00         1.000000e+01         5.874521e+00        1.133635e+01         5.698000e+03         2.926845e+03        2.911703e+00                                           9.953318e-02    3.154888e-01                       0.00325363          0.0358524                 0.0789104                0.149736                 5.459550e+05 
1.268961e-03    1.743329e-03    1.579141e-03   1.000000e+01         1.000000e+02         1.157983e+01        1.133635e+01         5.698000e+03         4.698370e+03        3.735433e+00                                           8.287534e-03    9.103589e-02                       0.00102             0.0596154                 0.176923                 0.0903846                1.194600e+04 
1.743329e-03    2.395027e-03    2.090210e-03   4.000000e+00         1.000000e+01         5.969008e+00        1.133635e+01         5.698000e+03         2.408766e+03        2.079449e+00                                           2.212794e-01    4.704035e-01                       0.0045308           0.0434049                 0.041411                 0.12546                  6.650360e+05 
1.743329e-03    2.395027e-03    2.138608e-03   1.000000e+01         1.000000e+02         1.272184e+01        1.133635e+01         5.698000e+03         4.067971e+03        2.733877e+00                                           4.023660e-02    2.005906e-01                       0.00351068          0.0685259                 0.0330677                0.0378486                3.501600e+04 
2.395027e-03    3.290345e-03    2.859320e-03   4.000000e+00         1.000000e+01         6.173885e+00        1.133635e+01         5.698000e+03         1.964690e+03        1.500374e+00                                           4.328754e-01    6.579327e-01                       0.0108303           0.0366744                 0.0355478                0.13648                  7.520470e+05 
2.395027e-03    3.290345e-03    2.901705e-03   1.000000e+01         1.000000e+02         1.422284e+01        1.133635e+01         5.698000e+03         3.516074e+03        2.016182e+00                                           1.362926e-01    3.691782e-01                       0.0177938           0.027904                  0.0746212                0.0397727                7.230900e+04 
3.290345e-03    4.520354e-03    3.931419e-03   4.000000e+00         1.000000e+01         6.412336e+00        1.133635e+01         5.698000e+03         1.636013e+03        1.059544e+00                                           7.455467e-01    8.634505e-01                       0.0286697           0.0294289                 0.0221277                0.126069                 8.155600e+05 
3.290345e-03    4.520354e-03    3.943980e-03   1.000000e+01         1.000000e+02         1.567654e+01        1.133635e+01         5.698000e+03         3.031109e+03        1.433104e+00                                           3.697674e-01    6.080850e-01                       0.0396461           0.0103198                 0.0617733                0.0277616                1.280430e+05 
4.520354e-03    6.210169e-03    5.381466e-03   4.000000e+00         1.000000e+01         6.535316e+00        1.133635e+01         5.698000e+03         1.390461e+03        7.364260e-01                                           1.144458e+00    1.069793e+00                       0.0503886           0.0189271                 0.0160787                0.111914                 8.613130e+05 
4.520354e-03    6.210169e-03    5.436438e-03   1.000000e+01         1.000000e+02         1.737855e+01        1.133635e+01         5.698000e+03         2.573973e+03        9.742685e-01                                           8.497224e-01    9.218039e-01                       0.0431786           0.00812874                0.0415927                0.0102331                2.084940e+05 
6.210169e-03    8.531679e-03    7.378788e-03   4.000000e+00         1.000000e+01         6.650764e+00        1.133635e+01         5.698000e+03         1.175795e+03        4.961623e-01                                           1.589399e+00    1.260714e+00                       0.0133172           0.0123173                 0.0430286                0.0685686                8.947690e+05 
6.210169e-03    8.531679e-03    7.452349e-03   1.000000e+01         1.000000e+02         1.983142e+01        1.133635e+01         5.698000e+03         2.244656e+03        6.539039e-01                                           1.734138e+00    1.316867e+00                       0.0467251           0.00367422                0.0458155                0.0237089                3.213490e+05 
8.531679e-03    1.172102e-02    1.007958e-02   4.000000e+00         1.000000e+01         6.717276e+00        1.133635e+01         5.698000e+03         9.997166e+02        3.262061e-01                                           2.027408e+00    1.423871e+00                       0.0750136           0.0094471                 0.00985821               0.0561456                9.196110e+05 
8.531679e-03    1.172102e-02    1.017996e-02   1.000000e+01         1.000000e+02         2.245621e+01        1.133635e+01         5.698000e+03         1.961922e+03        4.307480e-01                                           3.125988e+00    1.768046e+00                       0.016311            0.00279767                0.0286595                0.0318734                4.709860e+05 
8.531679e-03    1.172102e-02    1.145393e-02   1.000000e+02         1.000000e+03         1.065682e+02        1.133635e+01         5.698000e+03         5.338926e+03        4.295798e-01                                           1.390247e-03    3.728602e-02                       0.00141342          0.3                       0.466667                 0.7                      5.380000e+02 
1.172102e-02    1.610262e-02    1.383868e-02   4.000000e+00         1.000000e+01         6.783983e+00        1.133635e+01         5.698000e+03         8.752628e+02        2.242413e-01                                           2.436422e+00    1.560904e+00                       0.153416            0.0186781                 0.0336274                0.0610931                9.367840e+05 
1.172102e-02    1.610262e-02    1.394815e-02   1.000000e+01         1.000000e+02         2.613015e+01        1.133635e+01         5.698000e+03         1.765082e+03        2.968463e-01                                           5.061568e+00    2.249793e+00                       0.0735698           0.0011384                 0.0203625                0.0294698                6.105420e+05 
1.172102e-02    1.610262e-02    1.444682e-02   1.000000e+02         1.000000e+03         1.138951e+02        1.133635e+01         5.698000e+03         4.883920e+03        3.029401e-01                                           3.828448e-02    1.956642e-01                       0.00606171          0.020614                  0.0666667                0.119737                 8.118000e+03 
1.610262e-02    2.212216e-02    1.895621e-02   4.000000e+00         1.000000e+01         6.880543e+00        1.133635e+01         5.698000e+03         7.683541e+02        1.502307e-01                                           2.701719e+00    1.643691e+00                       0.229172            0.00604489                0.0355485                0.064755                 9.483180e+05 
1.610262e-02    2.212216e-02    1.912106e-02   1.000000e+01         1.000000e+02         2.958060e+01        1.133635e+01         5.698000e+03         1.571747e+03        2.017921e-01                                           7.669039e+00    2.769303e+00                       0.323872            0.00113159                0.00420622               0.0372179                7.126620e+05 
1.610262e-02    2.212216e-02    1.962457e-02   1.000000e+02         1.000000e+03         1.250772e+02        1.133635e+01         5.698000e+03         4.209674e+03        2.056554e-01                                           1.949886e-01    4.415751e-01                       0.0207837           0.0105966                 0.0248442                0.140695                 2.794800e+04 
2.212216e-02    3.039195e-02    2.581369e-02   4.000000e+00         1.000000e+01         7.362039e+00        1.133635e+01         5.698000e+03         7.173868e+02        9.980280e-02                                           2.408299e+00    1.551870e+00                       0.340227            0.00578762                0.0403235                0.134304                 8.090180e+05 
2.212216e-02    3.039195e-02    2.623729e-02   1.000000e+01         1.000000e+02         3.310572e+01        1.133635e+01         5.698000e+03         1.378967e+03        1.313826e-01                                           1.074212e+01    3.277518e+00                       0.700667            0.000990614               0.0292176                0.0441146                7.862760e+05 
2.212216e-02    3.039195e-02    2.671159e-02   1.000000e+02         1.000000e+03         1.361638e+02        1.133635e+01         5.698000e+03         3.568640e+03        1.323208e-01                                           6.363257e-01    7.977002e-01                       0.0309588           0.00472353                0.029536                 0.0761878                6.108200e+04 
3.039195e-02    4.175319e-02    3.525846e-02   4.000000e+00         1.000000e+01         8.322879e+00        1.133635e+01         5.698000e+03         6.676941e+02        6.456646e-02                                           1.515486e+00    1.231051e+00                       0.331919            0.00292248                0.0236587                0.203938                 5.184740e+05 
3.039195e-02    4.175319e-02    3.603710e-02   1.000000e+01         1.000000e+02         3.667780e+01        1.133635e+01         5.698000e+03         1.218019e+03        8.247128e-02                                           1.376884e+01    3.710638e+00                       1.05878             0.00078198                0.036201                 0.042838                 8.399450e+05 
3.039195e-02    4.175319e-02    3.657559e-02   1.000000e+02         1.000000e+03         1.487505e+02        1.133635e+01         5.698000e+03         3.050806e+03        8.122552e-02                                           1.568609e+00    1.252441e+00                       0.0114837           0.00298304                0.0458841                0.0406581                1.124010e+05 
